category,platform,date,year,week,id_project,project_name,start_price,end_price,performance
Gems,Polygon,2023-04-30,2023,18,16766,Vault Hill City,0.00338665,0.00302041,-0.10814226447964811
Gems,Polygon,2023-05-06,2023,18,18132,SPORT,0.0176301,0.0186218,0.056250389958083145
Gems,Polygon,2023-05-06,2023,18,16534,Rainbow Token,0.0281268,0.0255518,-0.09154969637498758
Gems,Polygon,2023-04-30,2023,18,21613,Yellow Duckies,0.0085877,0.00853985,-0.0055719226335340455
Gems,Polygon,2023-05-06,2023,18,15537,Kitsumon,3.705e-05,3.141e-05,-0.1522267206477733
Gems,Polygon,2023-04-30,2023,18,13269,Playermon,0.00178049,0.00200858,0.12810518452785458
Gems,Polygon,2023-05-07,2023,19,12135,Snook,0.0115923,0.0122858,0.059824193645782085
Gems,Polygon,2023-05-07,2023,19,16766,Vault Hill City,0.00302041,0.00288495,-0.044848215970679485
Gems,Polygon,2023-05-07,2023,19,21613,Yellow Duckies,0.00853985,0.00816516,-0.04387547790652066
Gems,Polygon,2023-05-07,2023,19,13269,Playermon,0.00200858,0.00194378,-0.03226159774567099
Gems,Polygon,2023-05-29,2023,22,12155,FireStarter,0.039004,0.0378987,-0.02833811916726481
Gems,Polygon,2023-05-29,2023,22,16534,Rainbow Token,0.0253945,0.0320406,0.2617141507019237
Gems,Polygon,2023-05-29,2023,22,22136,WiFi Map,0.0363469,0.0349878,-0.03739245987965967
Gems,Polygon,2023-05-29,2023,22,19096,tSILVER,0.760652,0.75974,-0.0011989714087388503
Gems,Polygon,2023-06-24,2023,25,10287,Kommunitas,0.00071231,0.0007529,0.056983616683747344
Gems,Polygon,2023-06-24,2023,25,16476,Bullieverse,0.00119623,0.00120773,0.00961353585848876
Gems,Polygon,2023-06-24,2023,25,15537,Kitsumon,3.43e-05,3.083e-05,-0.10116618075801746
Gems,Polygon,2023-06-24,2023,25,16037,Sheesha Finance Polygon,0.00113137,0.00138145,0.22104174584795422
Gems,Polygon,2023-06-24,2023,25,16766,Vault Hill City,0.00373934,0.00349328,-0.06580305615429455
Gems,Polygon,2023-06-24,2023,25,21613,Yellow Duckies,0.02117,0.0107839,-0.49060462919225317
Gems,Polygon,2023-06-24,2023,25,16534,Rainbow Token,0.0265237,0.0256322,-0.03361144938300463
Gems,Polygon,2023-06-24,2023,25,18132,SPORT,0.0072338,0.0108233,0.49621222593934017
Gems,Polygon,2023-06-24,2023,25,18899,Catheon Gaming,0.00062816,0.00062146,-0.01066607233825777
Gems,Polygon,2023-06-24,2023,25,18759,MMFinance (Polygon),0.00325984,0.0033029,0.013209237263178606
Gems,Polygon,2023-07-01,2023,26,10287,Kommunitas,0.0007529,0.00072089,-0.04251560632222084
Gems,Polygon,2023-07-01,2023,26,13269,Playermon,0.00135705,0.0014581,0.07446298957297069
Gems,Polygon,2023-07-01,2023,26,16476,Bullieverse,0.00120773,0.00108519,-0.10146307535624682
Gems,Polygon,2023-07-01,2023,26,12382,Fabwelt,0.00464639,0.00429193,-0.0762871820919036
Gems,Polygon,2023-07-01,2023,26,18132,SPORT,0.0108233,0.00654863,-0.39495070819435846
Gems,Polygon,2023-07-01,2023,26,12135,Snook,0.0109368,0.0104376,-0.0456440640772438
Gems,Polygon,2023-07-01,2023,26,16037,Sheesha Finance Polygon,0.00138145,0.00125769,-0.08958702812262485
Gems,Polygon,2023-07-01,2023,26,16534,Rainbow Token,0.0256322,0.0251102,-0.020365009636316884
Gems,Polygon,2023-07-01,2023,26,19096,tSILVER,0.701906,0.709881,0.011361920257128382
Gems,Polygon,2023-07-01,2023,26,16766,Vault Hill City,0.00349328,0.00346063,-0.009346516740713585
Gems,Polygon,2023-07-08,2023,27,13269,Playermon,0.0014581,0.00132951,-0.08819011041766686
Gems,Polygon,2023-07-08,2023,27,10287,Kommunitas,0.00072089,0.00072314,0.0031211419217912328
Gems,Polygon,2023-07-08,2023,27,16476,Bullieverse,0.00108519,0.00100358,-0.07520342059915773
Gems,Polygon,2023-07-08,2023,27,12382,Fabwelt,0.00429193,0.00439043,0.022950048113552557
Gems,Polygon,2023-07-08,2023,27,12135,Snook,0.0104376,0.00988043,-0.05338104545106147
Gems,Polygon,2023-07-08,2023,27,16037,Sheesha Finance Polygon,0.00125769,0.00057392,-0.543671333953518
Gems,Polygon,2023-07-08,2023,27,16766,Vault Hill City,0.00346063,0.00343073,-0.008640045309669117
Gems,Polygon,2023-07-08,2023,27,16534,Rainbow Token,0.0251102,0.0222063,-0.11564623141193608
Gems,Polygon,2023-07-08,2023,27,19096,tSILVER,0.709881,0.707387,-0.003513264899328192
Gems,Polygon,2023-07-08,2023,27,18899,Catheon Gaming,0.00057975,0.00052656,-0.0917464424320827
Gems,Polygon,2023-07-15,2023,28,10287,Kommunitas,0.00072314,0.00081807,0.13127471858837833
Gems,Polygon,2023-07-15,2023,28,13269,Playermon,0.00132951,0.00131035,-0.014411324472925995
Gems,Polygon,2023-07-15,2023,28,16476,Bullieverse,0.00100358,0.00104431,0.04058470674983548
Gems,Polygon,2023-07-15,2023,28,12382,Fabwelt,0.00439043,0.00502365,0.14422733080814415
Gems,Polygon,2023-07-15,2023,28,12135,Snook,0.00988043,0.0155429,0.5730995513353163
Gems,Polygon,2023-07-15,2023,28,16766,Vault Hill City,0.00343073,0.0037078,0.0807612374042842
Gems,Polygon,2023-07-15,2023,28,16534,Rainbow Token,0.0222063,0.0232248,0.04586536253225429
Gems,Polygon,2023-07-15,2023,28,18759,MMFinance (Polygon),0.0034,0.00337486,-0.00739411764705879
Gems,Polygon,2023-07-15,2023,28,18132,SPORT,0.00544933,0.00443742,-0.1856943881174382
Gems,Polygon,2023-07-15,2023,28,16037,Sheesha Finance Polygon,0.00057392,0.00040929,-0.2868518260384723
Gems,Polygon,2023-07-22,2023,29,10287,Kommunitas,0.00081807,0.00072045,-0.1193296417177014
Gems,Polygon,2023-07-22,2023,29,12382,Fabwelt,0.00502365,0.00488032,-0.028531048142287088
Gems,Polygon,2023-07-22,2023,29,16534,Rainbow Token,0.0232248,0.019987,-0.13941131893493158
Gems,Polygon,2023-07-29,2023,30,16534,Rainbow Token,0.019987,0.0201142,0.006364136688847623
Gems,Polygon,2023-07-29,2023,30,12155,FireStarter,0.0387475,0.0346459,-0.10585457126266204
Gems,Polygon,2023-07-30,2023,31,13269,Playermon,0.00120879,0.00109083,-0.09758518849427929
Gems,Polygon,2023-07-30,2023,31,16476,Bullieverse,0.00108721,0.00097156,-0.10637319377121247
Gems,Polygon,2023-07-30,2023,31,16037,Sheesha Finance Polygon,0.00144751,0.00160331,0.10763310788871924
Gems,Polygon,2023-07-30,2023,31,16766,Vault Hill City,0.00333801,0.00278976,-0.16424456487547973
Gems,Polygon,2023-08-05,2023,31,16534,Rainbow Token,0.0201142,0.0171241,-0.14865617325073824
Gems,Polygon,2023-07-30,2023,31,12135,Snook,0.0138835,0.0124229,-0.10520401915943382
Gems,Polygon,2023-07-30,2023,31,18132,SPORT,0.0034011,0.00316557,-0.06925112463614722
Gems,Polygon,2023-07-30,2023,31,18759,MMFinance (Polygon),0.00313451,0.00311287,-0.006903790385100155
Gems,Polygon,2023-08-12,2023,32,10287,Kommunitas,0.00071162,0.0007387,0.038054017593659485
Gems,Polygon,2023-08-12,2023,32,13269,Playermon,0.00109083,0.00103868,-0.04780763272003901
Gems,Polygon,2023-08-12,2023,32,16476,Bullieverse,0.00097156,0.00087213,-0.10234056568817156
Gems,Polygon,2023-08-12,2023,32,12382,Fabwelt,0.00606534,0.0079499,0.31070970464969805
Gems,Polygon,2023-08-12,2023,32,12135,Snook,0.0124229,0.0108238,-0.12872195703096706
Gems,Polygon,2023-08-12,2023,32,16766,Vault Hill City,0.00278976,0.00251199,-0.09956770474879563
Gems,Polygon,2023-08-12,2023,32,16534,Rainbow Token,0.0171241,0.0157621,-0.07953702676345026
Gems,Polygon,2023-08-12,2023,32,18132,SPORT,0.00316557,0.00399687,0.2626067343322055
Gems,Polygon,2023-08-12,2023,32,19096,tSILVER,0.784771,0.728184,-0.0721063851747834
Gems,Polygon,2023-08-12,2023,32,18759,MMFinance (Polygon),0.00311287,0.00252765,-0.18800014134865883
Gems,Polygon,2023-08-19,2023,33,10287,Kommunitas,0.0007387,0.00074608,0.009990523893326077
Gems,Polygon,2023-08-19,2023,33,16476,Bullieverse,0.00087213,0.00078351,-0.10161329159643641
Gems,Polygon,2023-08-19,2023,33,13269,Playermon,0.00103868,0.00091482,-0.11924750645049481
Gems,Polygon,2023-08-19,2023,33,12135,Snook,0.0108238,0.011046,0.020528834605221875
Gems,Polygon,2023-08-19,2023,33,16534,Rainbow Token,0.0157621,0.0127307,-0.1923220890617368
Gems,Polygon,2023-08-19,2023,33,16766,Vault Hill City,0.00251199,0.00250329,-0.003463389583557236
Gems,Polygon,2023-08-19,2023,33,18132,SPORT,0.00399687,0.00544056,0.36120514302441664
Gems,Polygon,2023-08-19,2023,33,19096,tSILVER,0.728184,0.720484,-0.01057425046416845
Gems,Polygon,2023-08-19,2023,33,12382,Fabwelt,0.0079499,0.00681243,-0.14307978716713404
Gems,Polygon,2023-08-19,2023,33,12155,FireStarter,0.0309141,0.0253215,-0.18090774112783486
Gems,Polygon,2023-08-26,2023,34,10287,Kommunitas,0.00074608,0.00068175,-0.08622399742654947
Gems,Polygon,2023-08-26,2023,34,13269,Playermon,0.00091482,0.00092616,0.012395881156948889
Gems,Polygon,2023-08-26,2023,34,16476,Bullieverse,0.00078351,0.00082531,0.05334967007440881
Gems,Polygon,2023-08-26,2023,34,12382,Fabwelt,0.00681243,0.00666251,-0.022006831629829655
Gems,Polygon,2023-08-26,2023,34,12135,Snook,0.011046,0.00942531,-0.14672189027702345
Gems,Polygon,2023-08-26,2023,34,18132,SPORT,0.00544056,0.0052498,-0.03506256708868203
Gems,Polygon,2023-08-26,2023,34,16534,Rainbow Token,0.0127307,0.011988,-0.058339290062604486
Gems,Polygon,2023-08-26,2023,34,19096,tSILVER,0.720484,0.711124,-0.012991266981640168
Gems,Polygon,2023-08-26,2023,34,18759,MMFinance (Polygon),0.00259378,0.00259378,0.0
Gems,Polygon,2023-08-26,2023,34,12155,FireStarter,0.0253215,0.0262359,0.03611160476275099
Gems,Polygon,2023-09-02,2023,35,10287,Kommunitas,0.00068175,0.00062767,-0.07932526585991928
Gems,Polygon,2023-09-02,2023,35,13269,Playermon,0.00092616,0.00087961,-0.050261293944890754
Gems,Polygon,2023-09-02,2023,35,16476,Bullieverse,0.00082531,0.0008011,-0.02933443191043364
Gems,Polygon,2023-09-02,2023,35,12382,Fabwelt,0.00666251,0.00756875,0.13602080897439553
Gems,Polygon,2023-09-02,2023,35,12135,Snook,0.00942531,0.00963976,0.022752567289564107
Gems,Polygon,2023-09-02,2023,35,16534,Rainbow Token,0.011988,0.010891,-0.09150817484150824
Gems,Polygon,2023-09-02,2023,35,18132,SPORT,0.0052498,0.00674572,0.28494799801897225
Gems,Polygon,2023-09-02,2023,35,12155,FireStarter,0.0262359,0.024452,-0.06799461806151107
Gems,Polygon,2023-09-02,2023,35,15537,Kitsumon,2.512e-05,2.949e-05,0.17396496815286627
Gems,Polygon,2023-09-02,2023,35,19096,tSILVER,0.711124,0.666512,-0.06273448793740612
Gems,Polygon,2023-09-09,2023,36,10287,Kommunitas,0.00062767,0.00060833,-0.03081236955725136
Gems,Polygon,2023-09-09,2023,36,16476,Bullieverse,0.0008011,0.0008423,0.05142928473349148
Gems,Polygon,2023-09-09,2023,36,13269,Playermon,0.00087961,0.00121883,0.3856481849910756
Gems,Polygon,2023-09-09,2023,36,12135,Snook,0.00963976,0.00992897,0.03000178427678695
Gems,Polygon,2023-09-09,2023,36,12382,Fabwelt,0.00756875,0.015673,1.0707514450867053
Gems,Polygon,2023-09-09,2023,36,18132,SPORT,0.00674572,0.00415916,-0.38343720166268386
Gems,Polygon,2023-09-09,2023,36,16037,Sheesha Finance Polygon,0.00091836,0.00089636,-0.02395574720153316
Gems,Polygon,2023-09-09,2023,36,16534,Rainbow Token,0.010891,0.0188808,0.7336149113947297
Gems,Polygon,2023-09-09,2023,36,12155,FireStarter,0.024452,0.0238169,-0.025973335514477464
Gems,Polygon,2023-09-09,2023,36,19096,tSILVER,0.666512,0.66675,0.0003570828432195676
Gems,Polygon,2023-09-16,2023,37,10287,Kommunitas,0.00060833,0.00068297,0.12269656272089154
Gems,Polygon,2023-09-16,2023,37,13285,Safeswap Token,0.00143906,0.00035641,-0.752331382986116
Gems,Polygon,2023-09-16,2023,37,16476,Bullieverse,0.0008423,0.00083265,-0.011456725632197608
Gems,Polygon,2023-09-16,2023,37,13269,Playermon,0.00121883,0.00101183,-0.16983500570218976
Gems,Polygon,2023-09-16,2023,37,12135,Snook,0.00992897,0.00928016,-0.06534514657613022
Gems,Polygon,2023-09-16,2023,37,16534,Rainbow Token,0.0188808,0.0248143,0.314261048260667
Gems,Polygon,2023-09-16,2023,37,16037,Sheesha Finance Polygon,0.00089636,0.0008629,-0.03732875184077828
Gems,Polygon,2023-09-16,2023,37,18132,SPORT,0.00415916,0.00400469,-0.03713971090316321
Gems,Polygon,2023-09-16,2023,37,12155,FireStarter,0.0238169,0.0204574,-0.14105530106772915
Gems,Polygon,2023-09-16,2023,37,12895,Gaia Everworld,0.00276422,0.00262727,-0.04954381344466064
Gems,Polygon,2023-09-23,2023,38,10287,Kommunitas,0.00068297,0.00065287,-0.04407221400647177
Gems,Polygon,2023-09-23,2023,38,16476,Bullieverse,0.00083265,0.00083928,0.007962529274004662
Gems,Polygon,2023-09-23,2023,38,13269,Playermon,0.00101183,0.0010105,-0.0013144500558395426
Gems,Polygon,2023-09-23,2023,38,12382,Fabwelt,0.0137984,0.0111628,-0.1910076530612245
Gems,Polygon,2023-09-23,2023,38,12135,Snook,0.00928016,0.00790117,-0.14859549835347666
Gems,Polygon,2023-09-23,2023,38,12155,FireStarter,0.0204574,0.0210996,0.03139206350758156
Gems,Polygon,2023-09-23,2023,38,16037,Sheesha Finance Polygon,0.0008629,0.0008549,-0.009271062695561452
Gems,Polygon,2023-09-23,2023,38,16754,PolyPad,0.00148556,0.0014773,-0.0055601927892511595
Gems,Polygon,2023-09-23,2023,38,18899,Catheon Gaming,0.00048388,0.00033461,-0.30848557493593454
Gems,Polygon,2023-09-23,2023,38,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),3.47,3.47,0.0
Gems,Polygon,2023-09-30,2023,39,10287,Kommunitas,0.00065287,0.00059916,-0.0822675264600916
Gems,Polygon,2023-09-30,2023,39,16476,Bullieverse,0.00083928,0.00081711,-0.026415498999142074
Gems,Polygon,2023-09-30,2023,39,13269,Playermon,0.0010105,0.00103559,0.024829292429490533
Gems,Polygon,2023-09-30,2023,39,12135,Snook,0.00790117,0.00712096,-0.09874613506607259
Gems,Polygon,2023-09-30,2023,39,16534,Rainbow Token,0.0204243,0.0222118,0.08751829928075876
Gems,Polygon,2023-09-30,2023,39,12155,FireStarter,0.0210996,0.0208148,-0.01349788621585235
Gems,Polygon,2023-09-30,2023,39,15537,Kitsumon,2.233e-05,1.624e-05,-0.27272727272727276
Gems,Polygon,2023-09-30,2023,39,12382,Fabwelt,0.0111628,0.00963003,-0.13731053140789057
Gems,Polygon,2023-09-30,2023,39,12895,Gaia Everworld,0.00354065,0.00328595,-0.07193594396509105
Gems,Polygon,2023-09-30,2023,39,16754,PolyPad,0.0014773,0.00155378,0.05177012116699389
Gems,Polygon,2023-10-07,2023,40,10287,Kommunitas,0.00059916,0.00060031,0.001919353761933375
Gems,Polygon,2023-10-07,2023,40,16476,Bullieverse,0.00081711,0.00081114,-0.007306237838234753
Gems,Polygon,2023-10-07,2023,40,13269,Playermon,0.00103559,0.001026,-0.00926042159541911
Gems,Polygon,2023-10-07,2023,40,12135,Snook,0.00712096,0.00704257,-0.01100834718914307
Gems,Polygon,2023-10-07,2023,40,12155,FireStarter,0.0208148,0.0205842,-0.011078655571996892
Gems,Polygon,2023-10-07,2023,40,12382,Fabwelt,0.00963003,0.0106623,0.10719281248345022
Gems,Polygon,2023-10-07,2023,40,16754,PolyPad,0.00155378,0.0017066,0.09835369228590914
Gems,Polygon,2023-10-07,2023,40,17338,Kaizen,0.00120675,0.00119067,-0.013325046612802913
Gems,Polygon,2023-10-07,2023,40,12895,Gaia Everworld,0.00328595,0.00326406,-0.00666169600876462
Gems,Polygon,2023-10-07,2023,40,18899,Catheon Gaming,0.00030316,0.00030299,-0.0005607599947223261
Gems,Polygon,2023-10-14,2023,41,11565,Crypto Raiders,0.0342428,0.0104068,-0.6960879367341455
Gems,Polygon,2023-10-14,2023,41,10287,Kommunitas,0.00060031,0.00057083,-0.049107960886874975
Gems,Polygon,2023-10-14,2023,41,16476,Bullieverse,0.00081114,0.00084397,0.04047390092955589
Gems,Polygon,2023-10-14,2023,41,13269,Playermon,0.001026,0.001091,0.0633528265107212
Gems,Polygon,2023-10-14,2023,41,12135,Snook,0.00704257,0.00617037,-0.12384683432326553
Gems,Polygon,2023-10-14,2023,41,12382,Fabwelt,0.0106623,0.00873743,-0.18053046715999366
Gems,Polygon,2023-10-14,2023,41,16534,Rainbow Token,0.0186782,0.0134735,-0.2786510477455001
Gems,Polygon,2023-10-14,2023,41,12155,FireStarter,0.0205842,0.0204908,-0.004537460770882542
Gems,Polygon,2023-10-14,2023,41,16037,Sheesha Finance Polygon,0.00073789,0.0006587,-0.10731951916952395
Gems,Polygon,2023-10-14,2023,41,16754,PolyPad,0.0017066,0.00171855,0.007002226649478459
Gems,Polygon,2023-10-21,2023,42,10287,Kommunitas,0.00057083,0.00062597,0.0965961845032671
Gems,Polygon,2023-10-21,2023,42,16476,Bullieverse,0.00084397,0.00087567,0.037560576797753556
Gems,Polygon,2023-10-21,2023,42,13269,Playermon,0.001091,0.00108679,-0.00385884509624192
Gems,Polygon,2023-10-21,2023,42,12135,Snook,0.00617037,0.00641275,0.039281274866823285
Gems,Polygon,2023-10-21,2023,42,12382,Fabwelt,0.00873743,0.0091325,0.04521581288777145
Gems,Polygon,2023-10-21,2023,42,16037,Sheesha Finance Polygon,0.0006587,0.00062881,-0.04537725823591919
Gems,Polygon,2023-10-21,2023,42,12155,FireStarter,0.0204908,0.0232359,0.1339674390458157
Gems,Polygon,2023-10-21,2023,42,17338,Kaizen,0.00120007,0.00119841,-0.0013832526435957064
Gems,Polygon,2023-10-21,2023,42,16754,PolyPad,0.00171855,0.00194728,0.13309476011754104
Gems,Polygon,2023-10-21,2023,42,18899,Catheon Gaming,0.00026828,0.00026912,0.003131057104517663
Gems,Polygon,2023-10-28,2023,43,10287,Kommunitas,0.00062597,0.00074436,0.18913046951131846
Gems,Polygon,2023-10-28,2023,43,16476,Bullieverse,0.00087567,0.00095911,0.0952870373542544
Gems,Polygon,2023-10-28,2023,43,13269,Playermon,0.00108679,0.00121465,0.11764922386109555
Gems,Polygon,2023-10-28,2023,43,12135,Snook,0.00641275,0.00489057,-0.23736774394760435
Gems,Polygon,2023-10-28,2023,43,12382,Fabwelt,0.0091325,0.00695216,-0.23874514098001645
Gems,Polygon,2023-10-28,2023,43,16534,Rainbow Token,0.012467,0.0123193,-0.011847276810780509
Gems,Polygon,2023-10-28,2023,43,16037,Sheesha Finance Polygon,0.00062881,0.00060252,-0.0418091315341677
Gems,Polygon,2023-10-28,2023,43,12155,FireStarter,0.0232359,0.0252878,0.08830731755602317
Gems,Polygon,2023-10-28,2023,43,16754,PolyPad,0.00194728,0.00199735,0.02571278912123585
Gems,Polygon,2023-10-28,2023,43,17338,Kaizen,0.00119841,0.0012911,0.07734414766231931
Gems,Polygon,2023-11-04,2023,44,10287,Kommunitas,0.00074436,0.00078487,0.05442259121930249
Gems,Polygon,2023-11-04,2023,44,16476,Bullieverse,0.00095911,0.00154754,0.6135166977718928
Gems,Polygon,2023-11-04,2023,44,13269,Playermon,0.00121465,0.00136097,0.12046268472399449
Gems,Polygon,2023-11-04,2023,44,12135,Snook,0.00489057,0.00332418,-0.32028781921125765
Gems,Polygon,2023-11-04,2023,44,16534,Rainbow Token,0.0123193,0.0110295,-0.10469750716355643
Gems,Polygon,2023-11-04,2023,44,16037,Sheesha Finance Polygon,0.00060252,0.00054943,-0.08811325765119847
Gems,Polygon,2023-11-04,2023,44,12155,FireStarter,0.0252878,0.0311411,0.231467347891078
Gems,Polygon,2023-11-04,2023,44,12382,Fabwelt,0.00695216,0.00793964,0.14203930864652134
Gems,Polygon,2023-11-04,2023,44,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),3.89,4.0,0.028277634961439556
Gems,Polygon,2023-11-04,2023,44,17338,Kaizen,0.0012911,0.00130594,0.011494074819920923
Gems,Polygon,2023-11-11,2023,45,16476,Bullieverse,0.00154754,0.00258122,0.6679504245447613
Gems,Polygon,2023-11-11,2023,45,10287,Kommunitas,0.00078487,0.00111662,0.4226814631722451
Gems,Polygon,2023-11-11,2023,45,12135,Snook,0.00332418,0.00417084,0.25469739905781286
Gems,Polygon,2023-11-11,2023,45,16534,Rainbow Token,0.0110295,0.011915,0.08028469105580498
Gems,Polygon,2023-11-11,2023,45,13269,Playermon,0.00136097,0.00134888,-0.008883369949374324
Gems,Polygon,2023-11-11,2023,45,12155,FireStarter,0.0311411,0.0307358,-0.01301495451348863
Gems,Polygon,2023-11-11,2023,45,12382,Fabwelt,0.00793964,0.0077145,-0.028356449410804466
Gems,Polygon,2023-11-11,2023,45,15537,Kitsumon,1.696e-05,1.464e-05,-0.13679245283018868
Gems,Polygon,2023-11-11,2023,45,16754,PolyPad,0.00212772,0.00288851,0.3575611452634745
Gems,Polygon,2023-11-11,2023,45,17338,Kaizen,0.00130594,0.001364,0.044458397782440214
Gems,Polygon,2023-11-18,2023,46,16476,Bullieverse,0.00258122,0.00301429,0.16777725261697968
Gems,Polygon,2023-11-18,2023,46,10287,Kommunitas,0.00111662,0.00126009,0.12848596657770767
Gems,Polygon,2023-11-18,2023,46,16037,Sheesha Finance Polygon,0.00187883,0.00246129,0.31001208198719427
Gems,Polygon,2023-11-18,2023,46,12135,Snook,0.00417084,0.00355242,-0.14827229047386142
Gems,Polygon,2023-11-18,2023,46,16534,Rainbow Token,0.011915,0.0105428,-0.11516575744859425
Gems,Polygon,2023-11-18,2023,46,13269,Playermon,0.00134888,0.00128882,-0.044525828835774876
Gems,Polygon,2023-11-18,2023,46,15537,Kitsumon,1.464e-05,1.496e-05,0.02185792349726778
Gems,Polygon,2023-11-18,2023,46,12155,FireStarter,0.0307358,0.0335798,0.09253053442565345
Gems,Polygon,2023-11-18,2023,46,12895,Gaia Everworld,0.00434394,0.00477048,0.0981919639774029
Gems,Polygon,2023-11-18,2023,46,13546,Vigorus,0.00013131,0.00023805,0.8128855380397535
Gems,Polygon,2023-11-25,2023,47,10287,Kommunitas,0.00126009,0.0014833,0.17713814092644173
Gems,Polygon,2023-11-25,2023,47,16476,Bullieverse,0.00301429,0.00631957,1.0965368295684887
Gems,Polygon,2023-11-25,2023,47,13269,Playermon,0.00128882,0.00126087,-0.021686503933830863
Gems,Polygon,2023-11-25,2023,47,12135,Snook,0.00355242,0.00413241,0.16326616785177436
Gems,Polygon,2023-11-25,2023,47,12382,Fabwelt,0.0077216,0.00982853,0.27286184210526315
Gems,Polygon,2023-11-25,2023,47,16037,Sheesha Finance Polygon,0.00246129,0.00257188,0.044931722795769624
Gems,Polygon,2023-11-25,2023,47,16534,Rainbow Token,0.0105428,0.0166241,0.5768201995674773
Gems,Polygon,2023-11-25,2023,47,12155,FireStarter,0.0335798,0.050817,0.5133205081626454
Gems,Polygon,2023-11-25,2023,47,13546,Vigorus,0.00023805,0.00018864,-0.20756143667296786
Gems,Polygon,2023-11-25,2023,47,16766,Vault Hill City,0.00147626,0.00127168,-0.1385799249454703
Gems,Polygon,2023-12-02,2023,48,10287,Kommunitas,0.0014833,0.00168887,0.13858963122766818
Gems,Polygon,2023-12-02,2023,48,16476,Bullieverse,0.00631957,0.00599071,-0.05203835071057054
Gems,Polygon,2023-12-02,2023,48,13269,Playermon,0.00126087,0.00137067,0.08708272859216251
Gems,Polygon,2023-12-02,2023,48,12382,Fabwelt,0.00982853,0.00854645,-0.13044473588624134
Gems,Polygon,2023-12-02,2023,48,16534,Rainbow Token,0.0166241,0.0345701,1.0795170866392767
Gems,Polygon,2023-12-02,2023,48,12135,Snook,0.00413241,0.00919771,1.2257496231012892
Gems,Polygon,2023-12-02,2023,48,16037,Sheesha Finance Polygon,0.00257188,0.0020743,-0.19346936871082634
Gems,Polygon,2023-12-02,2023,48,12155,FireStarter,0.050817,0.050355,-0.009091445776019915
Gems,Polygon,2023-12-02,2023,48,12895,Gaia Everworld,0.00494765,0.0113871,1.3015168817519431
Gems,Polygon,2023-12-02,2023,48,17338,Kaizen,0.00131256,0.00133757,0.0190543670384592
Gems,Polygon,2023-12-09,2023,49,10287,Kommunitas,0.00168887,0.00235097,0.3920372793643086
Gems,Polygon,2023-12-09,2023,49,12135,Snook,0.00919771,0.00848948,-0.07700068821478379
Gems,Polygon,2023-12-09,2023,49,13269,Playermon,0.00137067,0.00132327,-0.03458162796296699
Gems,Polygon,2023-12-09,2023,49,16037,Sheesha Finance Polygon,0.0020743,0.00240888,0.16129778720532234
Gems,Polygon,2023-12-09,2023,49,18899,Catheon Gaming,0.00045956,0.00086711,0.8868265297240839
Gems,Polygon,2023-12-09,2023,49,19096,tSILVER,0.623065,0.626464,0.005455289576528999
Gems,Polygon,2023-12-09,2023,49,15297,Galaxy Fight Club,0.051361,0.0402041,-0.2172251319094254
Gems,Polygon,2023-12-09,2023,49,18132,SPORT,0.00506676,0.00461218,-0.08971808414055539
Gems,Polygon,2023-12-09,2023,49,12382,Fabwelt,0.00854645,0.0106283,0.2435923687612985
Gems,Polygon,2023-12-09,2023,49,18189,GeniuX,0.0170643,0.0178027,0.04327162555745036
Gems,Polygon,2023-12-16,2023,50,13269,Playermon,0.00132327,0.00135153,0.021356185812419236
Gems,Polygon,2023-12-16,2023,50,12135,Snook,0.00848948,0.00916477,0.07954433015920863
Gems,Polygon,2023-12-16,2023,50,12382,Fabwelt,0.0106283,0.0136284,0.2822746817459048
Gems,Polygon,2023-12-23,2023,51,13269,Playermon,0.00135153,0.00134373,-0.005771237042463046
Gems,Polygon,2023-12-23,2023,51,12382,Fabwelt,0.0136284,0.0131854,-0.032505649966247004
Gems,Polygon,2023-12-23,2023,51,16037,Sheesha Finance Polygon,0.00291874,0.0032885,0.12668480234621796
Gems,Polygon,2023-12-23,2023,51,22866,Floyx,2.79e-05,0.00019425,5.96236559139785
Gems,Polygon,2023-12-23,2023,51,10096,MoonEdge,0.00429974,0.00479789,0.1158558424462875
Gems,Polygon,2023-12-23,2023,51,18189,GeniuX,0.016783,0.0172493,0.027784067210868103
Gems,Polygon,2023-12-23,2023,51,17338,Kaizen,0.00194258,0.00196162,0.009801398140617066
Gems,Polygon,2023-12-23,2023,51,16766,Vault Hill City,0.0011284,0.00154391,0.3682293512938672
Gems,Polygon,2023-12-23,2023,51,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),4.97,4.84,-0.026156941649899377
Gems,Polygon,2023-12-23,2023,51,22800,The Unfettered Souls,0.00742211,0.00948763,0.2782928304754309
Gems,Polygon,2023-12-30,2023,52,13269,Playermon,0.00134373,0.00134872,0.0037135436434403285
Gems,Polygon,2023-12-24,2023,52,14162,OneRare,0.0287919,0.029074,0.009797894546730171
Gems,Polygon,2023-12-24,2023,52,24701,DeCats,88.44,88.62,0.002035278154681217
Gems,Polygon,2023-12-30,2023,52,12382,Fabwelt,0.0131854,0.0126184,-0.04300210839261606
Gems,Polygon,2023-12-30,2023,52,18189,GeniuX,0.0172493,0.014956,-0.13295032262178746
